model,measure,kind,signal,case,value,status,raw_output
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,20,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,21,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,22,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,23,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,24,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,25,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,26,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,27,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,28,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,29,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,30,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,31,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,32,35.6,ok,35.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,33,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,34,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,35,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,36,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,37,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,38,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,39,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,40,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,41,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,42,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,43,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,44,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,45,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,46,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,47,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,48,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,49,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,50,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,51,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,52,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,53,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,54,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,55,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,56,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,57,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,58,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,59,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,60,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,61,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,62,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,63,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,64,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,65,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,66,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,67,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,68,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,69,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,70,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,71,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,72,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,73,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,74,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,75,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,76,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,77,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,78,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,79,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,80,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,81,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,82,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,83,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,84,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,85,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,86,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,87,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,88,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,89,45.6,ok,45.6
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,90,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,91,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,92,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,93,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,94,45.2,ok,45.2
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,95,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,96,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,97,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,98,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,CHURN,probability,ADHD,99,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,0,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,1,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,2,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,3,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,4,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,5,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,6,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,7,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,8,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,9,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,10,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,11,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,12,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,13,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,14,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,15,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,16,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,17,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,18,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,19,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,20,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,21,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,22,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,23,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,24,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,25,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,26,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,27,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,28,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,29,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,30,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,31,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,32,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,33,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,34,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,35,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,36,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,37,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,38,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,39,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,40,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,41,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,42,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,43,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,44,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,45,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,46,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,47,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,48,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,49,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,50,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,51,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,52,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,53,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,54,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,55,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,56,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,57,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,58,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,59,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,60,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,61,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,62,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,63,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,64,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,65,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,66,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,67,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,68,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,69,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,70,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,71,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,72,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,73,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,74,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,75,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,76,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,77,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,78,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,79,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,80,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,81,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,82,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,83,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,84,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,85,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,86,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,87,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,88,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,89,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,90,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,91,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,92,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,93,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,94,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,95,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,96,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,97,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,98,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,NONE,99,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,0,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,1,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,2,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,3,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,4,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,5,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,6,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,7,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,8,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,9,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,10,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,11,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,12,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,13,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,14,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,15,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,16,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,17,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,18,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,19,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,20,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,21,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,22,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,23,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,24,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,25,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,26,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,27,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,28,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,29,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,30,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,31,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,32,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,33,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,34,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,35,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,36,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,37,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,38,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,39,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,40,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,41,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,42,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,43,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,44,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,45,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,46,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,47,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,48,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,49,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,50,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,51,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,52,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,53,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,54,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,55,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,56,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,57,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,58,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,59,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,60,78.0,ok,78.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,61,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,62,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,63,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,64,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,65,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,66,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,67,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,68,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,69,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,70,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,71,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,72,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,73,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,74,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,75,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,76,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,77,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,78,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,79,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,80,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,81,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,82,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,83,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,84,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,85,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,86,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,87,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,88,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,89,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,90,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,91,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,92,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,93,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,94,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,95,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,96,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,97,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,98,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,SCREEN,99,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,0,78.5,ok,78.5
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,1,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,2,78.5,ok,78.5
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,3,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,4,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,5,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,6,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,7,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,8,85.0,ok,85.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,9,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,10,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,11,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SCORE,assessment,AGE,12,85.0,ok,85.0
