model,model_key,cell,wrapper,signal,task_id,family,correct,answer_key,raw_output
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T162,logic,0,Alex,3
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T163,logic,0,Frankie,2
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T164,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T165,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T166,logic,0,Gray,3
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T167,logic,0,Alex,2
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T168,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T169,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T170,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T171,rate,1,2,2
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T172,rate,1,10,10
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T173,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T174,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T175,rate,1,180,180
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T176,rate,1,1.2,1.2
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T177,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T178,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T179,rate,1,3,3
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T180,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T181,rate,1,3.2,3.2
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T182,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T183,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T184,rate,0,150,375
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T185,rate,0,90,270
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T186,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T187,rate,1,5,5
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T188,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T189,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T190,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T191,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T192,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T193,rate,0,2.66667,2.67
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T194,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T195,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T196,rate,1,4.5,4.5
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T197,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T198,rate,0,60,120
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T199,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W3_S08,W3,S08,T200,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T001,percentage,1,3480,"$3,480"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T002,percentage,1,312.5,312.5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T003,percentage,0,288,144
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T004,percentage,0,1044,"$1,056"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T005,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T006,percentage,0,26.4,24
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T007,percentage,1,697,$697.00
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T008,percentage,1,540,$540
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T009,percentage,0,127.5,67.5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T010,percentage,1,150,$150
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T011,percentage,1,1408,$1408
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T012,percentage,0,119,114
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T013,percentage,1,528,528
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T014,percentage,0,30,20
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T015,percentage,0,552.5,$556.50
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T016,percentage,0,672,624
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T017,percentage,0,2560,2080
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T018,percentage,0,422.4,384
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T020,percentage,0,30,20
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T021,percentage,0,108,45
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T022,percentage,1,196.8,$196.80
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T023,percentage,0,225,195
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T024,percentage,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T025,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T026,percentage,0,352,320
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T027,percentage,0,960,96
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T028,percentage,0,324,36
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T029,percentage,1,420,420
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T030,percentage,0,849.6,$864
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T031,percentage,1,476,$476
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T032,percentage,0,1100,1075
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T033,percentage,1,1560,"$1,560"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T034,percentage,1,196,196
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T035,percentage,1,156,$156
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T036,word_problem,0,4374,$405
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T037,word_problem,0,3500,"$2,500"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T038,word_problem,0,3360,1680
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T039,word_problem,0,4200,$840
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T040,word_problem,0,1728,"$2,880"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T041,word_problem,0,3600,"$1,800"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T042,word_problem,0,12600,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T043,word_problem,0,3630,"$3,330"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T044,word_problem,0,8064,2016
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T045,word_problem,0,12600,$8400
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T046,word_problem,0,7840,"$14,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T047,word_problem,1,6720,$6720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T048,word_problem,1,6000,"$6,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T049,word_problem,0,6480,"$5,040"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T050,word_problem,0,4375,"$3,125"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T051,word_problem,1,2700,2700
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T052,word_problem,0,1680,840
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T053,word_problem,0,6930,"$6,330"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T054,word_problem,0,4752,"$2,640"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T055,word_problem,0,6480,$4320
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T056,word_problem,0,2916,1620
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T057,word_problem,0,3456,"$2,880"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T058,word_problem,0,4800,"$6,400"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T059,word_problem,0,4200,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T060,word_problem,0,5250,10500
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T061,word_problem,0,4410,$1470
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T062,word_problem,0,4752,"$4,680"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T063,word_problem,0,6000,"$12,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T064,word_problem,0,5000,"$10,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T065,word_problem,0,10080,16800
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T066,conversion,1,2160,2160
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T067,conversion,0,1152,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T068,conversion,1,630,630
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T069,conversion,1,48000,48000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T070,conversion,1,900,900
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T071,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T072,conversion,1,125000,125000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T073,conversion,1,1440,1440
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T074,conversion,0,864,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T075,conversion,1,12000,12000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T076,conversion,1,24000,24000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T077,conversion,0,125000,12500
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T078,conversion,0,3000,2500
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T079,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T080,conversion,1,3000,3000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T081,conversion,0,60000,6000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T082,conversion,1,36000,"36,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T083,conversion,1,15000,15000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T084,conversion,1,12000,12000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T085,conversion,1,105,105
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T086,conversion,1,360,360
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T087,conversion,0,7000,14000
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T088,conversion,1,72,72
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T089,conversion,0,48000,9600
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T090,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T091,date,1,25 April 2026,25 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T092,date,0,10 June 2026,24 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T093,date,1,27 April 2026,27 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T094,date,0,26 November 2026,05 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T095,date,0,08 October 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T096,date,1,11 November 2026,11 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T097,date,1,16 March 2026,16 March 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T098,date,0,01 June 2026,24 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T099,date,0,16 October 2026,25 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T100,date,0,12 June 2026,13 Jun 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T101,date,0,24 June 2026,25 June 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T102,date,0,25 July 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T103,date,1,14 November 2026,14 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T104,date,0,06 February 2027,8 January 2027
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T105,date,0,08 May 2026,04 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T106,date,0,30 October 2026,30 October 2030
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T107,date,0,05 June 2026,25 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T108,date,0,08 October 2026,8 October 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T109,date,0,10 August 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T110,date,0,17 December 2026,12 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T111,date,0,13 January 2027,15 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T112,date,0,07 October 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T113,date,0,26 August 2026,11 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T114,date,0,26 January 2026,05 February 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T115,date,0,18 September 2026,16 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T116,table,1,North,North
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T117,table,0,1669,"2,589"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T118,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T119,table,0,North,720
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T120,table,0,West,North
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T121,table,0,503,193
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T122,table,1,Central,Central
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T123,table,0,South,510
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T124,table,0,1914,"2,814"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T125,table,0,499,162
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T126,table,0,1865,"2,865"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T127,table,0,Central,South
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T128,table,0,2623,"2,943"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T129,table,0,617,270
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T130,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T131,table,0,529,354
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T132,table,1,2156,"2,156"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T133,table,1,East,East
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T134,table,0,504,202
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T135,table,1,South,South
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T136,table,0,637,245
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T137,table,0,479,286
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T138,table,0,1792,"2,812"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T139,table,0,492,123
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T140,table,0,760,163
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T141,table,0,473,163
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T142,table,1,Central,Central
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T143,table,0,South,265
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T144,table,0,294,123
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T145,table,0,160,122
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T146,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T147,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T148,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T149,logic,0,Frankie,3
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T150,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T151,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T152,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T153,logic,0,Casey,2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T154,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T155,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T156,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T157,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T158,logic,1,Devon,Devon
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T159,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T160,logic,0,Bailey,3
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T161,logic,0,Devon,3
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T162,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T163,logic,0,Frankie,2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T164,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T165,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T166,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T167,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T168,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T169,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T170,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T171,rate,1,2,2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T172,rate,1,10,10
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T173,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T174,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T175,rate,1,180,180
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T176,rate,1,1.2,1.2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T177,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T178,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T179,rate,1,3,3
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T180,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T181,rate,1,3.2,3.2
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T182,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T183,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T184,rate,1,150,150
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T185,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T186,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T187,rate,1,5,5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T188,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T189,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T190,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T191,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T192,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T193,rate,0,2.66667,2.67
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T194,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T195,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T196,rate,1,4.5,4.5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T197,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T198,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T199,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W4_NONE,W4,NONE,T200,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T001,percentage,1,3480,"$3,480"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T002,percentage,0,312.5,62.5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T003,percentage,0,288,36
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T004,percentage,1,1044,"$1,044"
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T005,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T006,percentage,0,26.4,14
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T007,percentage,1,697,$697.00
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T008,percentage,1,540,$540
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T009,percentage,0,127.5,67.5
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T010,percentage,1,150,$150
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T011,percentage,1,1408,$1408
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T012,percentage,0,119,21
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T013,percentage,0,528,480
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T014,percentage,0,30,24
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T015,percentage,0,552.5,$556.50
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T016,percentage,0,672,624
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T017,percentage,1,2560,$2560
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T018,percentage,0,422.4,384
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,W4_S01,W4,S01,T020,percentage,0,30,24
