model,model_key,condition,label,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T022,percentage,0,196.8,194.4
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T030,percentage,0,849.6,850
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T031,percentage,0,476,472
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T032,percentage,0,1100,1105
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T039,word_problem,0,4200,1470
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T040,word_problem,0,1728,3456
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T041,word_problem,0,3600,900
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T042,word_problem,0,12600,7350
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T043,word_problem,0,3630,3850
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T044,word_problem,0,8064,3360
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T045,word_problem,0,12600,9100
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T046,word_problem,0,7840,11960
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T048,word_problem,0,6000,6500
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T049,word_problem,0,6480,7200
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T050,word_problem,0,4375,1750
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T055,word_problem,0,6480,5400
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T057,word_problem,0,3456,576
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T064,word_problem,0,5000,500
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T067,conversion,0,1152,3552
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T095,date,0,08 October 2026,30 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T100,date,0,12 June 2026,13 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T101,date,0,24 June 2026,23 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T103,date,1,14 November 2026,14 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T104,date,0,06 February 2027,18 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T107,date,0,05 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T109,date,0,10 August 2026,14 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T110,date,0,17 December 2026,18 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T111,date,0,13 January 2027,30 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T112,date,0,07 October 2026,30 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T114,date,0,26 January 2026,25 February 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T117,table,0,1669,2269
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T121,table,0,503,502
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T123,table,0,South,340
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T125,table,0,499,416
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T131,table,0,529,229
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T132,table,0,2156,2056
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T136,table,0,637,717
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T138,table,1,1792,1792
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T140,table,0,760,457
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T143,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T144,table,0,294,314
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T151,logic,0,Devon,3
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T152,logic,0,Gray,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T155,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T158,logic,0,Devon,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T167,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S04,ADHD,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T001,percentage,0,3480,3360
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T004,percentage,0,1044,1032
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T007,percentage,0,697,682
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T018,percentage,0,422.4,427.2
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T030,percentage,0,849.6,864
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T031,percentage,0,476,472
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T039,word_problem,0,4200,1470
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T041,word_problem,0,3600,3900
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T042,word_problem,1,12600,12600
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T044,word_problem,0,8064,3360
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T045,word_problem,0,12600,9150
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T046,word_problem,0,7840,1190
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T048,word_problem,0,6000,6500
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T053,word_problem,0,6930,4620
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T057,word_problem,0,3456,576
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T064,word_problem,0,5000,500
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T067,conversion,0,1152,3504
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T093,date,0,27 April 2026,01 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T097,date,0,16 March 2026,15 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S05,dyslexic,T100,date,0,12 June 2026,13 June 2026
